university_id,university_name,university_country
unvst-019b0caa-6775-7c1a-a4cd-64fc2ce5f53c,Ural State Academy of Mining and Geology,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-64fda62cfa69,Ural Federal University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-64fe7cd05825,Ural State University of Economics,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-64ff719f6cb3,Ural Gorkij State University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-65009ef0dc01,Ulyanovsk Higher School of Civil Aviation,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-6501dd215fa7,"Russian Customs Academy, Vladivostok Branch",Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-65021bd039fa,Volgograd State Academy of Physical Education,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-65031182d705,Volgograd State University of Architecture and Civil Engineering (VolgGASU),Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-6504f04051cd,Voronezh State Academy of Technology,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-6505b49d21b3,"NGO Vladikavkaz Institute of Economics, Management, and Law",Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-65069902b0ad,Vladimir State University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-65071137fa50,Baltic State Technical University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-650897950dc1,Volgograd State University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-650917548bbf,Voronezh State Technical University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-650a6e47c630,Voronezh State Agricultural University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-650b350ee45c,East-Siberian State Institute of Culture,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-650c2786d345,East-Siberian State University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-650d96b8c518,Voronezh State Medical Academy,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-650ee1527e68,Voronezh State Pedagogical University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-650f70717172,Vyatka State Pedagogical University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-651013830749,Volgograd State Pedagogical University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-6511ba22c382,Volgograd State Technical University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-651265981287,Voronezh State University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-65131b009cdd,Vladivostock State University of Economics,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-6514df3d1a3c,Yaroslavl State Medical Academy,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-65157bbc33f3,Yaroslavl State Pedagogical University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-65165928b235,Yaroslavl State Technical University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-65175b2b3de5,Yakutsk State University,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-6518e993d6e8,Moscow University for Industry and Finance “Synergy”,Russian Federation
unvst-019b0caa-6775-7c1a-a4cd-65191ea5ac0b,Adventist University of Central Africa,Rwanda
unvst-019b0caa-6775-7c1a-a4cd-651a9737e018,"Institut d'Agriculture, de Technologie et d'Education de Kibungo",Rwanda
unvst-019b0caa-6775-7c1a-a4cd-651be8a4a8fa,Higher Institute of Agriculture and Animal Husbandry,Rwanda
unvst-019b0caa-6775-7c1a-a4cd-651c7636fe92,Kigali Health Institute,Rwanda
unvst-019b0caa-6775-7c1a-a4cd-651db0945b05,Kigali Institute of Education,Rwanda
unvst-019b0caa-6775-7c1a-a4cd-651ed79c73e2,Kigali Institute of Science & Technology,Rwanda
unvst-019b0caa-6775-7c1a-a4cd-651f7bee0a5b,National University of Rwanda,Rwanda
unvst-019b0caa-6775-7c1a-a4cd-65204bc6195f,School of Finance and Banking,Rwanda
unvst-019b0caa-6775-7c1a-a4cd-652194d2b8d7,Université Catholique de Kabgayi,Rwanda
unvst-019b0caa-6775-7c1a-a4cd-6522abd04818,Kigali Independent University,Rwanda
unvst-019b0caa-6775-7c1a-a4cd-6523476dd4f0,Umutara Polytechnic,Rwanda
unvst-019b0caa-6775-7c1a-a4cd-6524a6486e9f,International University for Graduate Studies,Saint Kitts and Nevis
unvst-019b0caa-6775-7c1a-a4cd-652512a88d62,St Theresa's Medical University,Saint Kitts and Nevis
unvst-019b0caa-6775-7c1a-a4cd-65266673fa4d,University of Silvaner,Saint Kitts and Nevis
unvst-019b0caa-6775-7c1a-a4cd-65278ba39a69,Windsor University School of Medicine,Saint Kitts and Nevis
unvst-019b0caa-6775-7c1a-a4cd-6528c662c224,Spartan University of Health Sciences,Saint Lucia
unvst-019b0caa-6775-7c1a-a4cd-6529fbdc489d,Trinity University School of Medicine,Saint Vincent and the Grenadines
unvst-019b0caa-6775-7c1a-a4cd-652afe0daf06,National University of Samoa,Samoa
unvst-019b0caa-6775-7c1a-a4cd-652b2bb206b3,University of San Marino,San Marino
unvst-019b0caa-6775-7c1a-a4cd-652cf8e9a9e1,Imam Abdulrahman Bin Faisal University,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-652db6178553,College of Technology at Abha,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-652edde9be43,Alfaisal University,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-652f52369581,Knowledge International University,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-65306b136d2c,Al-Yamamah College,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-653150051021,Arab Open University,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-653239d96910,Batterjee Medical College,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-6533a4100ea1,Buraydah College for Applied Medical Sciences,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-6534499b19b6,Al-baha University,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-6535da6b7494,College of Busniess Admnistration,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-653628cdb3a4,College of Telecommunication & Information,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-65379861671f,Dar al Hekma College,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-653820fbdf27,Dar Al-Uloom Colleges,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-6539a069469a,Dammam Community College,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-653a79604394,College of Technology at Dammam,Saudi Arabia
unvst-019b0caa-6775-7c1a-a4cd-653b1d55c80e,Effat College,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bec27a126c8,Fahad Bin Sultan University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bed8b20949c,Ibn Sina National College for Medical Studies,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bee5e3a35bb,Al-Imam Mohamed Ibn Saud Islamic University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5befcdd163a4,Institute of Public Administration,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bf0055a948e,Islamic University of Medinah,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bf1806cadfa,Jazan University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bf21a5e72db,College of Technology at Jeddah,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bf337eeab25,Jubail Industrial College,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bf41b07339a,Aljouf University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bf57b0a516a,King Abdulaziz University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bf65c4533ff,King Abdullah University of Science and Technology,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bf778bba65b,College of Technology at Kharj,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bf81dbcf516,King Fahd Security College,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bf94f7bc79c,King Faisal University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bfa30735726,King Fahad University of Petroleum and Minerals,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bfb940b0707,King Khaled University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bfc7fb52306,King Saud bin Abdulaziz University for Health Sciences,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bfde89cd6b3,King Saud University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bfe5aee609e,Alkharj University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5bff3bf50542,Knowledge College for Science and Technology,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c00d6ab1dd5,Majmaah University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c01678b4f2f,Naif Arab University for Security Sciences,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c021d8b7c31,Northern Border University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c035931a900,College of Nursing and Allied Health Scinces,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c04ad95d919,Najran University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c05693cdcc7,Private College of Dentistry and Pharmacy,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c06ad6974e6,Prince Mohammad Bin Fahd University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c07e27bfd81,Prince Sultan College for Tourism and Hotel Scinces,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c08f4ee74e0,Prince Sultan University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c097cf073b2,Qassim Private College,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c0a82d7a7c2,Qassim University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c0b35f907ca,College of Technology at Riyadh,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c0c4fc76dc2,Riyadh College of Dentistry and Pharmacy,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c0ddf785fa9,Princess Nora Bint Abdulrahman University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c0e55b394bb,Saad College of Nursing and Allied Health Sciences,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c0febf777e2,Shaqra University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c10ffb2c3d9,Taibah University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c11f39c1ffd,College of Technology at Jazan,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c12bf42df3b,Taif University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c1335cdeccb,Jubail University College,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c1493fcb897,University of Dammam,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c15f9334241,University of Hail,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c16b9eb3723,Umm Al-Qura University,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c179ff45323,University of Tabuk,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c1881e637b4,Yanbu Industrial College,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c19e5e64e56,Yanbu Technical Institute,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c1a24749b54,Yanbu University College,Saudi Arabia
unvst-019b0caa-6776-7745-92e8-5c1bad2f9b95,L'Université de l'Entreprise,Senegal
unvst-019b0caa-6776-7745-92e8-5c1c52521c46,Université Alioune Diop de Bambey,Senegal
unvst-019b0caa-6776-7745-92e8-5c1dab5d81bb,Universite Amadou Hampaté Ba,Senegal
unvst-019b0caa-6776-7745-92e8-5c1e85a43f66,Université Cheikh Anta Diop,Senegal
unvst-019b0caa-6776-7745-92e8-5c1fe8333b26,Université Dakar Bourguiba,Senegal
unvst-019b0caa-6776-7745-92e8-5c202c4fb36f,Université Euro-Afrique,Senegal
unvst-019b0caa-6776-7745-92e8-5c215b7248ef,Université Gaston Berger Saint-Louis,Senegal
unvst-019b0caa-6776-7745-92e8-5c22ef3706f1,Université du Sahel,Senegal
unvst-019b0caa-6776-7745-92e8-5c23ab7faa7d,Université de Thiès,Senegal
unvst-019b0caa-6776-7745-92e8-5c24e7457284,Université de Ziguinchor,Senegal
unvst-019b0caa-6776-7745-92e8-5c25787eac73,University of Fine Arts Belgrade,Serbia
unvst-019b0caa-6776-7745-92e8-5c26e3f1be9e,University of Belgrade,Serbia
unvst-019b0caa-6776-7745-92e8-5c271ef4352d,European University,Serbia
unvst-019b0caa-6776-7745-92e8-5c28dc1ff352,University of Kragujevac,Serbia
unvst-019b0caa-6776-7745-92e8-5c2903ed47d6,Megatrend University of Applied Sciences,Serbia
unvst-019b0caa-6776-7745-92e8-5c2a0cdb4676,Metropolitan University,Serbia
unvst-019b0caa-6776-7745-92e8-5c2b51684dcb,University of Nis,Serbia
unvst-019b0caa-6776-7745-92e8-5c2c6b7e7a41,Drzavni Univerzitet u Novom Pazaru,Serbia
unvst-019b0caa-6776-7745-92e8-5c2d0a3c4394,University of Priština,Serbia
unvst-019b0caa-6776-7745-92e8-5c2ef20bc4be,Privredna Akademija (Business Academy),Serbia
unvst-019b0caa-6776-7745-92e8-5c2f8fbbcf1b,Singidunum University,Serbia
unvst-019b0caa-6776-7745-92e8-5c30cfed4a54,International University of Novi Pazar,Serbia
unvst-019b0caa-6776-7745-92e8-5c312eace8ce,University of Novi Sad,Serbia
unvst-019b0caa-6776-7745-92e8-5c32008302e6,University of Seychelles,Seychelles
unvst-019b0caa-6776-7745-92e8-5c33e67d249e,University of Seychelles - American Institute of Medicine,Seychelles
unvst-019b0caa-6776-7745-92e8-5c348a1c0f2c,"Fourah Bay College, University of Sierra Leone",Sierra Leone
unvst-019b0caa-6776-7745-92e8-5c35732ebe13,LICCSAL Business College,Sierra Leone
unvst-019b0caa-6776-7745-92e8-5c368529cb04,Njala University,Sierra Leone
unvst-019b0caa-6776-7745-92e8-5c3752e9724a,University of Sierra Leone,Sierra Leone
unvst-019b0caa-6776-7745-92e8-5c3828c45407,Aventis School of Management,Singapore
unvst-019b0caa-6776-7745-92e8-5c396185091a,Nanyang Technological University,Singapore
unvst-019b0caa-6776-7745-92e8-5c3a71483815,National University of Singapore,Singapore
unvst-019b0caa-6776-7745-92e8-5c3b8e6e40a6,yale-NUS,Singapore
unvst-019b0caa-6776-7745-92e8-5c3c3252a70f,Singapore Institute of Management (SIM),Singapore
unvst-019b0caa-6776-7745-92e8-5c3dd3351718,Singapore Management University,Singapore
unvst-019b0caa-6776-7745-92e8-5c3ec1255acc,Singapore Institute of Technology,Singapore
unvst-019b0caa-6776-7745-92e8-5c3fe3a2d27d,Singapore University of Technology and Design,Singapore
unvst-019b0caa-6776-7745-92e8-5c407dcc0a3d,Singapore University of Social Sciences,Singapore
unvst-019b0caa-6776-7745-92e8-5c416f8bd6eb,University of the Arts Singapore,Singapore
unvst-019b0caa-6776-7745-92e8-5c42c6155297,Taoist College Singapore,Singapore
unvst-019b0caa-6776-7745-92e8-5c43f1e82474,Institute of Technical Education,Singapore
unvst-019b0caa-6776-7745-92e8-5c443f97b137,Temasek Polytechnic,Singapore
unvst-019b0caa-6776-7745-92e8-5c45ddf9024f,Singapore Polytechnic,Singapore
unvst-019b0caa-6776-7745-92e8-5c464840bfcc,Ngee Ann Polytechnic,Singapore
unvst-019b0caa-6776-7745-92e8-5c476c48f1b8,Nanyang Polytechnic,Singapore
unvst-019b0caa-6776-7745-92e8-5c4885c997dc,Republic Polytechnic,Singapore
unvst-019b0caa-6776-7745-92e8-5c49f75f7795,Police Academy in Bratislava,Slovakia
unvst-019b0caa-6776-7745-92e8-5c4af1452912,Academy of Arts in Banská Bystrica,Slovakia
unvst-019b0caa-6776-7745-92e8-5c4bc4bc7f26,Armed Forces Academy of General Milan Rastislav Štefánik,Slovakia
unvst-019b0caa-6776-7745-92e8-5c4ca492d089,Bratislava International School of Liberal Arts,Slovakia
unvst-019b0caa-6776-7745-92e8-5c4d55c7ff25,Technical Institute of Dubnica in Dubnica nad Váhom,Slovakia
unvst-019b0caa-6776-7745-92e8-5c4e7ee49eba,University of Economics in Bratislava,Slovakia
unvst-019b0caa-6776-7745-92e8-5c4fe25bd3c2,International School of Management in Prešov,Slovakia
unvst-019b0caa-6776-7745-92e8-5c50c8ce5c8f,Catholic University in Ruzomberok,Slovakia
unvst-019b0caa-6776-7745-92e8-5c5180db42d8,Slovak Medical University,Slovakia
unvst-019b0caa-6776-7745-92e8-5c521e15723d,Janos Selye University,Slovakia
unvst-019b0caa-6776-7745-92e8-5c5307588576,University of Central Europe in Skalica,Slovakia
unvst-019b0caa-6776-7745-92e8-5c5436a6ae27,Slovak University of Technology in Bratislava,Slovakia
unvst-019b0caa-6776-7745-92e8-5c559905c160,University of Alexandra Dubček in Trenčín,Slovakia
unvst-019b0caa-6776-7745-92e8-5c560b4075cc,University of Trnava,Slovakia
unvst-019b0caa-6776-7745-92e8-5c5777d309f4,Technical University in Kosice,Slovakia
unvst-019b0caa-6776-7745-92e8-5c581d9c630b,Technical University in Zvolen,Slovakia
unvst-019b0caa-6776-7745-92e8-5c59f57fdf19,University of SS. Cyril and Methodius in Trnava,Slovakia
unvst-019b0caa-6776-7745-92e8-5c5a21693dcc,University Konstantina Filozov in Nitra,Slovakia
unvst-019b0caa-6776-7745-92e8-5c5b7cf101bd,Matej Bel University in Banská Bystrica,Slovakia
unvst-019b0caa-6776-7745-92e8-5c5cd8efa9c3,Slovak University of Agriculture in Nitra,Slovakia
unvst-019b0caa-6776-7745-92e8-5c5dfce76dad,Comenius University in Bratislava,Slovakia
unvst-019b0caa-6776-7745-92e8-5c5e1b50df79,Law University of Bratislava,Slovakia
unvst-019b0caa-6776-7745-92e8-5c5f3d7a03f9,University of Presov,Slovakia
unvst-019b0caa-6776-7745-92e8-5c60ee760f82,University of Zilinska,Slovakia
unvst-019b0caa-6776-7745-92e8-5c61a5429b5b,Pavol Jozef Safarik University in Kosice,Slovakia
unvst-019b0caa-6776-7745-92e8-5c6226b3af18,University of Veterinary Medicine in Kosice,Slovakia
unvst-019b0caa-6776-7745-92e8-5c6301af5fec,School of Management,Slovakia
unvst-019b0caa-6776-7745-92e8-5c6493493a77,University of Performing Arts in Bratislava,Slovakia
unvst-019b0caa-6776-7745-92e8-5c65055b43ca,College in Sládkovičovo,Slovakia
unvst-019b0caa-6776-7745-92e8-5c66c5c7489c,St. Elizabeth’s College of Health and Social Sciences in Bratislava,Slovakia
unvst-019b0caa-6776-7745-92e8-5c6739dfb24c,Academy of Fine Arts and Design in Bratislava,Slovakia
unvst-019b0caa-6776-7745-92e8-5c68f7707c21,University of Nova Gorica,Slovenia
unvst-019b0caa-6776-7745-92e8-5c693cab7198,University of Ljubljana,Slovenia
unvst-019b0caa-6776-7745-92e8-5c6a2dbbef90,University of Maribor,Slovenia
unvst-019b0caa-6776-7745-92e8-5c6b041b0fc9,University of Primorska,Slovenia
unvst-019b0caa-6776-7745-92e8-5c6c2a1a2e49,Amoud University,Somalia
unvst-019b0caa-6776-7745-92e8-5c6d50c9ff99,Benadir University,Somalia
unvst-019b0caa-6776-7745-92e8-5c6eb06d22cd,Bosaso College,Somalia
unvst-019b0caa-6776-7745-92e8-5c6fd9396a18,University of Burao,Somalia
unvst-019b0caa-6776-7745-92e8-5c70a1a11904,East Africa University Bosaso,Somalia
unvst-019b0caa-6776-7745-92e8-5c71c6b129e7,East Somalia University,Somalia
unvst-019b0caa-6776-7745-92e8-5c72430b0bba,Eelo American University,Somalia
unvst-019b0caa-6776-7745-92e8-5c7332d2c11c,Gollis University,Somalia
